Customer ID,Customer Name,Phone Number,Gender,Age,Customer Region,Customer Type,Product ID,Product Name,Brand,Product Category,Tags,Quantity,Price per Unit,Discount Percentage,Total Amount,Final Amount,Date,Payment Method,Order Status,Delivery Type,Store ID,Store Location,Salesperson ID,Employee Name
CUST002401,Mike Johnson,9268035761,Male,47,North,Regular,PROD002401,Sports Product,Brand2,Sports,Sports,7,1242,13,8694,7563.78,2024-01-10,Credit Card,Pending,Store Pickup,STORE3,North,EMP047,John Doe
CUST002402,Emily Davis,9738682698,Male,53,North,Regular,PROD002402,Electronics Product,Brand2,Electronics,Electronics,8,602,16,4816,4045.44,2024-01-25,Debit Card,Pending,Home Delivery,STORE3,North,EMP045,David Brown
CUST002403,Chris Wilson,9316377537,Female,48,North,Premium,PROD002403,Electronics Product,Brand3,Electronics,Electronics,10,3109,10,31090,27981.00,2024-12-11,Debit Card,Cancelled,Home Delivery,STORE9,North,EMP071,Emily Davis
CUST002404,Jane Smith,9904090726,Male,36,East,Premium,PROD002404,Electronics Product,Brand2,Electronics,Electronics,9,1888,24,16992,12913.92,2024-04-05,Debit Card,Pending,Store Pickup,STORE3,East,EMP048,David Brown
CUST002405,Jane Smith,9704935186,Female,62,South,Regular,PROD002405,Electronics Product,Brand4,Electronics,Electronics,7,5234,7,36638,34073.34,2024-10-07,UPI,Cancelled,Store Pickup,STORE1,South,EMP100,Emily Davis
CUST002406,Mike Johnson,9447655066,Male,64,West,Regular,PROD002406,Clothing Product,Brand2,Clothing,Clothing,10,3472,9,34720,31595.20,2024-03-26,Cash,Cancelled,Store Pickup,STORE3,West,EMP006,Mike Johnson
CUST002407,Mike Johnson,9698020201,Male,31,North,Regular,PROD002407,Sports Product,Brand5,Sports,Sports,9,5023,4,45207,43398.72,2024-08-10,Cash,Completed,Home Delivery,STORE2,North,EMP015,Chris Wilson
CUST002408,Mike Johnson,9935308897,Male,53,South,Premium,PROD002408,Beauty Product,Brand4,Beauty,Beauty,5,4170,23,20850,16054.50,2024-02-08,UPI,Pending,Home Delivery,STORE6,South,EMP083,Mike Johnson
CUST002409,Sarah Williams,9477959888,Female,26,East,Premium,PROD002409,Beauty Product,Brand3,Beauty,Beauty,3,2162,2,6486,6356.28,2024-12-22,Debit Card,Cancelled,Home Delivery,STORE7,East,EMP007,John Doe
CUST002410,Sarah Williams,9126575582,Male,30,South,Premium,PROD002410,Electronics Product,Brand1,Electronics,Electronics,8,4954,16,39632,33290.88,2024-06-08,UPI,Pending,Store Pickup,STORE10,South,EMP027,David Brown
CUST002411,John Doe,9245855070,Male,29,South,Regular,PROD002411,Home Product,Brand1,Home,Home,9,5466,25,49194,36895.50,2024-10-28,UPI,Completed,Store Pickup,STORE5,South,EMP023,Emily Davis
CUST002412,Sarah Williams,9308567061,Male,50,Central,Regular,PROD002412,Sports Product,Brand5,Sports,Sports,10,936,21,9360,7394.40,2024-10-10,Cash,Completed,Store Pickup,STORE3,Central,EMP080,Emily Davis
CUST002413,David Brown,9962544457,Female,24,East,Regular,PROD002413,Beauty Product,Brand1,Beauty,Beauty,9,4597,15,41373,35167.05,2024-12-16,Credit Card,Cancelled,Home Delivery,STORE7,East,EMP045,Mike Johnson
CUST002414,Sarah Williams,9468334433,Female,20,East,Premium,PROD002414,Sports Product,Brand1,Sports,Sports,10,596,6,5960,5602.40,2024-07-17,Cash,Completed,Store Pickup,STORE4,East,EMP027,Chris Wilson
CUST002415,Emily Davis,9792878849,Female,30,South,Regular,PROD002415,Beauty Product,Brand3,Beauty,Beauty,10,3705,12,37050,32604.00,2024-11-22,Credit Card,Cancelled,Home Delivery,STORE1,South,EMP085,John Doe
CUST002416,Chris Wilson,9788751536,Male,51,Central,Premium,PROD002416,Beauty Product,Brand4,Beauty,Beauty,9,1114,28,10026,7218.72,2024-10-08,Cash,Pending,Store Pickup,STORE4,Central,EMP068,Lisa Anderson
CUST002417,Chris Wilson,9973827503,Female,61,North,Premium,PROD002417,Beauty Product,Brand2,Beauty,Beauty,7,2032,26,14224,10525.76,2024-10-17,Cash,Cancelled,Home Delivery,STORE1,North,EMP065,David Brown
CUST002418,Chris Wilson,9339265855,Male,67,West,Regular,PROD002418,Home Product,Brand3,Home,Home,8,4406,19,35248,28550.88,2024-08-04,Debit Card,Completed,Store Pickup,STORE2,West,EMP089,Sarah Williams
CUST002419,David Brown,9316629972,Female,30,South,Regular,PROD002419,Electronics Product,Brand4,Electronics,Electronics,6,832,25,4992,3744.00,2024-05-02,Cash,Cancelled,Home Delivery,STORE1,South,EMP052,John Doe
CUST002420,Mike Johnson,9408208382,Male,34,South,Premium,PROD002420,Clothing Product,Brand5,Clothing,Clothing,6,2757,11,16542,14722.38,2024-09-10,Cash,Pending,Home Delivery,STORE7,South,EMP036,Emily Davis
CUST002421,Lisa Anderson,9772772297,Female,28,West,Regular,PROD002421,Electronics Product,Brand2,Electronics,Electronics,9,646,10,5814,5232.60,2024-07-11,Credit Card,Completed,Store Pickup,STORE2,West,EMP012,Mike Johnson
CUST002422,Chris Wilson,9797465019,Male,66,Central,Premium,PROD002422,Electronics Product,Brand2,Electronics,Electronics,1,3392,15,3392,2883.20,2024-09-17,Credit Card,Cancelled,Home Delivery,STORE9,Central,EMP095,Mike Johnson
CUST002423,Chris Wilson,9512735943,Male,46,North,Regular,PROD002423,Beauty Product,Brand4,Beauty,Beauty,6,4448,24,26688,20282.88,2024-02-15,UPI,Cancelled,Store Pickup,STORE5,North,EMP089,Lisa Anderson
CUST002424,Emily Davis,9351639099,Female,34,Central,Premium,PROD002424,Beauty Product,Brand5,Beauty,Beauty,9,3518,27,31662,23113.26,2024-04-28,UPI,Completed,Home Delivery,STORE8,Central,EMP047,Mike Johnson
CUST002425,Sarah Williams,9628260774,Female,39,North,Premium,PROD002425,Sports Product,Brand1,Sports,Sports,2,786,12,1572,1383.36,2024-06-12,Credit Card,Pending,Store Pickup,STORE6,North,EMP085,Mike Johnson
CUST002426,David Brown,9535318038,Male,63,South,Premium,PROD002426,Home Product,Brand2,Home,Home,8,1477,15,11816,10043.60,2024-02-05,Credit Card,Cancelled,Home Delivery,STORE6,South,EMP015,Sarah Williams
CUST002427,Lisa Anderson,9939916393,Male,47,Central,Regular,PROD002427,Electronics Product,Brand5,Electronics,Electronics,4,3319,16,13276,11151.84,2024-03-07,Cash,Pending,Store Pickup,STORE9,Central,EMP078,Jane Smith
CUST002428,David Brown,9499446357,Male,27,Central,Regular,PROD002428,Electronics Product,Brand2,Electronics,Electronics,4,5103,0,20412,20412.00,2024-08-28,Debit Card,Pending,Home Delivery,STORE9,Central,EMP078,Lisa Anderson
CUST002429,Lisa Anderson,9417331531,Male,32,North,Premium,PROD002429,Beauty Product,Brand4,Beauty,Beauty,1,3344,28,3344,2407.68,2024-06-14,Debit Card,Completed,Store Pickup,STORE6,North,EMP028,Emily Davis
CUST002430,David Brown,9686279781,Female,45,South,Regular,PROD002430,Beauty Product,Brand4,Beauty,Beauty,2,2308,4,4616,4431.36,2024-10-21,Cash,Pending,Store Pickup,STORE7,South,EMP099,Lisa Anderson
CUST002431,Mike Johnson,9177879887,Female,64,South,Regular,PROD002431,Beauty Product,Brand3,Beauty,Beauty,7,2265,3,15855,15379.35,2024-03-05,Credit Card,Pending,Home Delivery,STORE1,South,EMP030,John Doe
CUST002432,Jane Smith,9592342341,Male,42,Central,Regular,PROD002432,Beauty Product,Brand2,Beauty,Beauty,9,2209,3,19881,19284.57,2024-04-13,Debit Card,Completed,Store Pickup,STORE1,Central,EMP019,Chris Wilson
CUST002433,Mike Johnson,9299274616,Male,67,North,Regular,PROD002433,Beauty Product,Brand1,Beauty,Beauty,6,2522,16,15132,12710.88,2024-06-19,Cash,Pending,Home Delivery,STORE3,North,EMP004,John Doe
CUST002434,John Doe,9792132324,Female,60,East,Premium,PROD002434,Electronics Product,Brand5,Electronics,Electronics,1,3300,14,3300,2838.00,2024-12-15,Cash,Completed,Home Delivery,STORE9,East,EMP047,Mike Johnson
CUST002435,Chris Wilson,9383104453,Female,44,South,Premium,PROD002435,Clothing Product,Brand2,Clothing,Clothing,9,5213,12,46917,41286.96,2024-03-06,UPI,Pending,Store Pickup,STORE10,South,EMP017,Lisa Anderson
CUST002436,Lisa Anderson,9437032415,Male,67,North,Premium,PROD002436,Beauty Product,Brand2,Beauty,Beauty,5,5310,8,26550,24426.00,2024-10-11,Debit Card,Completed,Store Pickup,STORE8,North,EMP058,David Brown
CUST002437,Chris Wilson,9877464983,Male,65,Central,Premium,PROD002437,Sports Product,Brand3,Sports,Sports,7,4746,8,33222,30564.24,2024-04-28,Debit Card,Completed,Home Delivery,STORE4,Central,EMP019,Mike Johnson
CUST002438,Mike Johnson,9774895542,Male,20,West,Premium,PROD002438,Beauty Product,Brand3,Beauty,Beauty,3,4944,12,14832,13052.16,2024-07-18,Cash,Cancelled,Home Delivery,STORE10,West,EMP015,Lisa Anderson
CUST002439,Lisa Anderson,9555823012,Female,46,Central,Premium,PROD002439,Electronics Product,Brand5,Electronics,Electronics,3,521,14,1563,1344.18,2024-06-15,UPI,Cancelled,Home Delivery,STORE10,Central,EMP089,Emily Davis
CUST002440,Jane Smith,9482108763,Female,51,North,Premium,PROD002440,Beauty Product,Brand1,Beauty,Beauty,2,1846,25,3692,2769.00,2024-02-08,UPI,Cancelled,Home Delivery,STORE4,North,EMP008,Lisa Anderson
CUST002441,John Doe,9429530919,Male,68,West,Regular,PROD002441,Beauty Product,Brand2,Beauty,Beauty,8,5417,0,43336,43336.00,2024-09-28,Cash,Completed,Store Pickup,STORE10,West,EMP042,Emily Davis
CUST002442,David Brown,9133943844,Female,36,West,Regular,PROD002442,Electronics Product,Brand5,Electronics,Electronics,8,2660,6,21280,20003.20,2024-07-19,Cash,Completed,Store Pickup,STORE6,West,EMP027,David Brown
CUST002443,John Doe,9522694408,Female,21,West,Regular,PROD002443,Electronics Product,Brand1,Electronics,Electronics,9,1360,1,12240,12117.60,2024-12-01,Cash,Cancelled,Home Delivery,STORE4,West,EMP035,Chris Wilson
CUST002444,Lisa Anderson,9322355747,Male,54,North,Regular,PROD002444,Electronics Product,Brand2,Electronics,Electronics,8,4050,13,32400,28188.00,2024-12-24,UPI,Completed,Home Delivery,STORE6,North,EMP098,Jane Smith
CUST002445,Sarah Williams,9870478397,Male,55,West,Premium,PROD002445,Beauty Product,Brand3,Beauty,Beauty,6,3050,9,18300,16653.00,2024-05-27,Debit Card,Cancelled,Store Pickup,STORE8,West,EMP072,David Brown
CUST002446,David Brown,9321397278,Female,62,Central,Premium,PROD002446,Beauty Product,Brand1,Beauty,Beauty,7,2646,3,18522,17966.34,2024-05-11,Cash,Cancelled,Store Pickup,STORE7,Central,EMP086,Emily Davis
CUST002447,Jane Smith,9796841388,Male,25,East,Regular,PROD002447,Sports Product,Brand4,Sports,Sports,7,5357,15,37499,31874.15,2024-08-16,Debit Card,Pending,Store Pickup,STORE10,East,EMP032,Jane Smith
CUST002448,John Doe,9169325521,Female,50,North,Regular,PROD002448,Sports Product,Brand1,Sports,Sports,6,2437,17,14622,12136.26,2024-02-25,Debit Card,Pending,Home Delivery,STORE3,North,EMP020,Lisa Anderson
CUST002449,Chris Wilson,9786596342,Male,29,South,Regular,PROD002449,Sports Product,Brand3,Sports,Sports,8,723,2,5784,5668.32,2024-07-14,Cash,Completed,Home Delivery,STORE6,South,EMP068,Sarah Williams
CUST002450,Mike Johnson,9818275432,Male,41,Central,Regular,PROD002450,Home Product,Brand4,Home,Home,10,1298,25,12980,9735.00,2024-10-09,UPI,Completed,Store Pickup,STORE4,Central,EMP077,Mike Johnson
CUST002451,Emily Davis,9284690381,Male,66,West,Premium,PROD002451,Beauty Product,Brand3,Beauty,Beauty,3,4787,0,14361,14361.00,2024-02-11,Credit Card,Cancelled,Home Delivery,STORE3,West,EMP057,Sarah Williams
CUST002452,Sarah Williams,9280035656,Male,31,East,Premium,PROD002452,Sports Product,Brand5,Sports,Sports,5,2519,28,12595,9068.40,2024-11-11,UPI,Cancelled,Home Delivery,STORE10,East,EMP069,Chris Wilson
CUST002453,Emily Davis,9448548586,Male,29,East,Premium,PROD002453,Beauty Product,Brand3,Beauty,Beauty,4,2135,18,8540,7002.80,2024-10-03,Credit Card,Pending,Store Pickup,STORE1,East,EMP004,John Doe
CUST002454,Emily Davis,9547585063,Female,41,East,Premium,PROD002454,Home Product,Brand3,Home,Home,9,4751,26,42759,31641.66,2024-07-13,Debit Card,Pending,Home Delivery,STORE6,East,EMP043,Mike Johnson
CUST002455,Mike Johnson,9664410257,Female,24,Central,Premium,PROD002455,Electronics Product,Brand1,Electronics,Electronics,7,4631,26,32417,23988.58,2024-09-07,Cash,Completed,Home Delivery,STORE9,Central,EMP056,Emily Davis
CUST002456,Emily Davis,9429609965,Male,28,North,Premium,PROD002456,Beauty Product,Brand2,Beauty,Beauty,2,3610,12,7220,6353.60,2024-08-03,Credit Card,Cancelled,Home Delivery,STORE1,North,EMP084,David Brown
CUST002457,Sarah Williams,9241188830,Male,57,East,Premium,PROD002457,Electronics Product,Brand4,Electronics,Electronics,10,2448,22,24480,19094.40,2024-03-25,Debit Card,Completed,Home Delivery,STORE7,East,EMP069,David Brown
CUST002458,Jane Smith,9253860038,Male,23,North,Premium,PROD002458,Beauty Product,Brand5,Beauty,Beauty,2,4397,13,8794,7650.78,2024-03-08,Credit Card,Completed,Store Pickup,STORE4,North,EMP074,Mike Johnson
CUST002459,Mike Johnson,9392990502,Female,50,East,Regular,PROD002459,Beauty Product,Brand3,Beauty,Beauty,1,4218,13,4218,3669.66,2024-07-22,Debit Card,Pending,Home Delivery,STORE1,East,EMP027,Lisa Anderson
CUST002460,Jane Smith,9442636665,Male,38,North,Premium,PROD002460,Beauty Product,Brand2,Beauty,Beauty,5,1951,19,9755,7901.55,2024-08-09,Cash,Pending,Store Pickup,STORE8,North,EMP042,Sarah Williams
CUST002461,Jane Smith,9340867360,Male,69,East,Premium,PROD002461,Home Product,Brand4,Home,Home,10,5233,12,52330,46050.40,2024-08-11,Credit Card,Pending,Home Delivery,STORE7,East,EMP015,Lisa Anderson
CUST002462,Chris Wilson,9187635138,Male,52,South,Premium,PROD002462,Clothing Product,Brand3,Clothing,Clothing,4,4481,23,17924,13801.48,2024-02-02,Credit Card,Cancelled,Store Pickup,STORE4,South,EMP030,John Doe
CUST002463,David Brown,9420081951,Female,26,South,Regular,PROD002463,Electronics Product,Brand5,Electronics,Electronics,1,3262,18,3262,2674.84,2024-09-16,Debit Card,Pending,Home Delivery,STORE2,South,EMP088,David Brown
CUST002464,Lisa Anderson,9919253528,Male,40,East,Premium,PROD002464,Clothing Product,Brand1,Clothing,Clothing,6,2876,27,17256,12596.88,2024-04-28,Credit Card,Pending,Home Delivery,STORE10,East,EMP074,John Doe
CUST002465,Jane Smith,9616560815,Male,44,Central,Regular,PROD002465,Beauty Product,Brand1,Beauty,Beauty,10,3032,17,30320,25165.60,2024-10-05,Credit Card,Cancelled,Store Pickup,STORE6,Central,EMP051,Sarah Williams
CUST002466,Chris Wilson,9376236559,Male,36,East,Regular,PROD002466,Sports Product,Brand2,Sports,Sports,4,2653,7,10612,9869.16,2024-07-02,Debit Card,Completed,Store Pickup,STORE7,East,EMP036,Mike Johnson
CUST002467,Sarah Williams,9360284029,Male,59,North,Regular,PROD002467,Home Product,Brand1,Home,Home,4,2183,16,8732,7334.88,2024-11-07,Cash,Pending,Store Pickup,STORE1,North,EMP051,John Doe
CUST002468,Chris Wilson,9735963280,Female,61,East,Regular,PROD002468,Electronics Product,Brand4,Electronics,Electronics,4,831,22,3324,2592.72,2024-10-26,Cash,Completed,Home Delivery,STORE9,East,EMP063,Lisa Anderson
CUST002469,Sarah Williams,9956295219,Male,22,South,Premium,PROD002469,Beauty Product,Brand3,Beauty,Beauty,6,4861,5,29166,27707.70,2024-02-28,Credit Card,Completed,Home Delivery,STORE5,South,EMP088,Lisa Anderson
CUST002470,David Brown,9908313540,Male,35,Central,Premium,PROD002470,Electronics Product,Brand3,Electronics,Electronics,7,532,16,3724,3128.16,2024-01-17,Credit Card,Pending,Home Delivery,STORE8,Central,EMP042,Mike Johnson
CUST002471,Mike Johnson,9767508115,Female,27,West,Regular,PROD002471,Beauty Product,Brand2,Beauty,Beauty,7,4693,11,32851,29237.39,2024-07-03,Cash,Pending,Home Delivery,STORE1,West,EMP022,John Doe
CUST002472,Sarah Williams,9461691893,Male,54,South,Premium,PROD002472,Home Product,Brand5,Home,Home,1,3472,2,3472,3402.56,2024-07-19,Cash,Pending,Home Delivery,STORE9,South,EMP044,Lisa Anderson
CUST002473,Chris Wilson,9460343656,Male,31,North,Regular,PROD002473,Home Product,Brand5,Home,Home,10,4988,28,49880,35913.60,2024-05-25,UPI,Pending,Store Pickup,STORE1,North,EMP090,Sarah Williams
CUST002474,Lisa Anderson,9919046649,Male,20,East,Premium,PROD002474,Electronics Product,Brand3,Electronics,Electronics,4,975,12,3900,3432.00,2024-01-25,Cash,Cancelled,Home Delivery,STORE3,East,EMP098,Chris Wilson
CUST002475,Chris Wilson,9604462604,Female,61,East,Regular,PROD002475,Electronics Product,Brand3,Electronics,Electronics,2,1200,20,2400,1920.00,2024-12-28,Credit Card,Pending,Store Pickup,STORE8,East,EMP048,David Brown
CUST002476,Sarah Williams,9253738230,Female,67,East,Regular,PROD002476,Beauty Product,Brand2,Beauty,Beauty,6,2334,0,14004,14004.00,2024-05-19,Credit Card,Pending,Store Pickup,STORE10,East,EMP057,Mike Johnson
CUST002477,Sarah Williams,9588911886,Male,29,Central,Regular,PROD002477,Home Product,Brand5,Home,Home,4,4065,3,16260,15772.20,2024-07-11,Debit Card,Completed,Home Delivery,STORE2,Central,EMP075,David Brown
CUST002478,Chris Wilson,9164804444,Male,67,West,Regular,PROD002478,Home Product,Brand4,Home,Home,4,3109,26,12436,9202.64,2024-02-21,Debit Card,Pending,Store Pickup,STORE7,West,EMP088,Emily Davis
CUST002479,David Brown,9428626729,Male,45,South,Regular,PROD002479,Home Product,Brand3,Home,Home,6,2329,18,13974,11458.68,2024-07-16,UPI,Pending,Store Pickup,STORE6,South,EMP036,Mike Johnson
CUST002480,Chris Wilson,9242380665,Female,36,South,Regular,PROD002480,Electronics Product,Brand1,Electronics,Electronics,6,3882,27,23292,17003.16,2024-10-05,UPI,Completed,Store Pickup,STORE9,South,EMP042,John Doe
CUST002481,Emily Davis,9296431848,Male,38,East,Regular,PROD002481,Electronics Product,Brand4,Electronics,Electronics,10,5487,18,54870,44993.40,2024-05-02,Debit Card,Pending,Store Pickup,STORE1,East,EMP097,Jane Smith
CUST002482,Sarah Williams,9184517191,Female,67,West,Regular,PROD002482,Electronics Product,Brand4,Electronics,Electronics,10,529,6,5290,4972.60,2024-05-12,UPI,Completed,Store Pickup,STORE10,West,EMP058,Lisa Anderson
CUST002483,Sarah Williams,9862316072,Female,30,South,Premium,PROD002483,Beauty Product,Brand2,Beauty,Beauty,7,2919,3,20433,19820.01,2024-07-28,Debit Card,Pending,Store Pickup,STORE4,South,EMP075,Emily Davis
CUST002484,Sarah Williams,9615745285,Male,32,North,Regular,PROD002484,Beauty Product,Brand4,Beauty,Beauty,2,4069,29,8138,5777.98,2024-08-21,Credit Card,Cancelled,Home Delivery,STORE10,North,EMP056,David Brown
CUST002485,Jane Smith,9644581767,Female,60,West,Premium,PROD002485,Clothing Product,Brand3,Clothing,Clothing,9,1835,11,16515,14698.35,2024-02-09,UPI,Completed,Home Delivery,STORE6,West,EMP064,Mike Johnson
CUST002486,Mike Johnson,9552162581,Male,56,West,Premium,PROD002486,Clothing Product,Brand2,Clothing,Clothing,5,1802,3,9010,8739.70,2024-12-10,Debit Card,Completed,Store Pickup,STORE10,West,EMP044,Chris Wilson
CUST002487,Lisa Anderson,9719355621,Female,35,East,Regular,PROD002487,Beauty Product,Brand4,Beauty,Beauty,9,5209,16,46881,39380.04,2024-04-15,UPI,Cancelled,Store Pickup,STORE3,East,EMP040,Emily Davis
CUST002488,Lisa Anderson,9494860112,Female,23,South,Regular,PROD002488,Beauty Product,Brand1,Beauty,Beauty,1,4817,20,4817,3853.60,2024-08-21,Cash,Pending,Home Delivery,STORE8,South,EMP010,Lisa Anderson
CUST002489,Chris Wilson,9837639877,Male,48,West,Regular,PROD002489,Home Product,Brand2,Home,Home,8,3692,20,29536,23628.80,2024-11-15,Debit Card,Cancelled,Home Delivery,STORE5,West,EMP051,Mike Johnson
CUST002490,Chris Wilson,9744640394,Male,47,East,Premium,PROD002490,Beauty Product,Brand3,Beauty,Beauty,4,4056,17,16224,13465.92,2024-01-14,Cash,Cancelled,Home Delivery,STORE3,East,EMP020,Emily Davis
CUST002491,David Brown,9120714441,Female,24,East,Premium,PROD002491,Electronics Product,Brand3,Electronics,Electronics,3,2714,7,8142,7572.06,2024-10-16,Cash,Pending,Store Pickup,STORE10,East,EMP037,Sarah Williams
CUST002492,Sarah Williams,9158073839,Female,46,West,Premium,PROD002492,Electronics Product,Brand1,Electronics,Electronics,5,1938,8,9690,8914.80,2024-12-24,Debit Card,Pending,Store Pickup,STORE2,West,EMP078,Sarah Williams
CUST002493,Mike Johnson,9419934342,Female,68,North,Premium,PROD002493,Clothing Product,Brand2,Clothing,Clothing,2,4716,5,9432,8960.40,2024-05-19,Cash,Cancelled,Home Delivery,STORE7,North,EMP081,Emily Davis
CUST002494,Jane Smith,9544712269,Male,27,East,Regular,PROD002494,Sports Product,Brand2,Sports,Sports,1,4665,14,4665,4011.90,2024-06-10,Debit Card,Pending,Home Delivery,STORE3,East,EMP016,David Brown
CUST002495,David Brown,9303406913,Male,31,West,Regular,PROD002495,Beauty Product,Brand1,Beauty,Beauty,9,4917,26,44253,32747.22,2024-02-12,Credit Card,Completed,Store Pickup,STORE2,West,EMP094,Emily Davis
CUST002496,Emily Davis,9578129302,Male,45,East,Premium,PROD002496,Electronics Product,Brand3,Electronics,Electronics,3,565,27,1695,1237.35,2024-09-26,UPI,Cancelled,Home Delivery,STORE9,East,EMP003,David Brown
CUST002497,John Doe,9730279241,Female,64,Central,Premium,PROD002497,Home Product,Brand5,Home,Home,9,4079,15,36711,31204.35,2024-01-21,Cash,Cancelled,Home Delivery,STORE10,Central,EMP015,Lisa Anderson
CUST002498,Mike Johnson,9600524512,Male,53,Central,Regular,PROD002498,Clothing Product,Brand1,Clothing,Clothing,1,2342,20,2342,1873.60,2024-10-28,Cash,Pending,Store Pickup,STORE2,Central,EMP043,Sarah Williams
